Administrative,Administrative_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,Revenue
0.0,0.0,50.0,2549.534524,0.012244898,0.036530612,False
0.0,0.0,5.0,168.0,0.04,0.08,False
0.0,0.0,22.0,849.8333333,0.0,0.021212121,False
0.0,0.0,19.0,621.4166667,0.0,0.015789474,False
0.0,0.0,22.0,2386.0,0.0,0.020289855,True
2.0,63.79166667,18.0,385.2916667,0.017042607,0.03754386,False
1.0,5.0,65.0,2498.833658,0.003174603,0.01005291,False
0.0,0.0,2.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,24.0,550.1666667,0.008333333,0.050833333,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
1.0,11.0,20.0,1166.333333,0.0,0.002631579,True
0.0,0.0,15.0,814.0,0.030769231,0.053846154,False
7.0,194.0833333,15.0,446.25,0.0,0.015686275,False
0.0,0.0,8.0,143.2,0.0,0.029166667,False
6.0,141.0,18.0,598.9369047499999,0.002721088,0.01562134,False
0.0,0.0,48.0,1607.191667,0.0,0.004609929,True
1.0,7.5,29.0,1233.307765,0.009142857,0.03247619,False
5.0,142.0,5.0,60.5,0.033333333,0.048148148,False
0.0,0.0,4.0,47.5,0.0,0.05,False
0.0,0.0,12.0,676.25,0.0,0.025,False
7.0,7.5,7.0,639.0,0.0,0.018181818,False
0.0,0.0,79.0,598.9369047499999,0.0,0.005574489,True
0.0,0.0,5.0,168.5,0.0,0.04,False
0.0,0.0,18.0,598.9369047499999,0.001746725,0.010029112,False
3.0,29.25,32.0,1729.75,0.0,0.005714286,True
3.0,45.5,13.0,661.9166667,0.0,0.025,False
1.0,7.5,18.0,598.9369047499999,0.0,0.006257147,False
0.0,0.0,12.0,1145.416667,0.009090909,0.048484848,False
0.0,0.0,10.0,174.0833333,0.0031124675,0.07,False
4.0,229.25,8.0,372.25,0.022222222,0.00952381,False
1.0,7.5,18.0,598.9369047499999,0.007446809,0.014960902,True
4.0,39.58333333,18.0,2547.717986,0.003478261,0.007207729,True
4.0,140.75,16.0,2073.383333,0.0,0.016666667,False
0.0,0.0,73.0,2784.8,0.002739726,0.015317559,False
1.0,20.0,35.0,946.5952381,0.0,0.013333333,False
8.0,7.5,35.0,796.25,0.005555556,0.011574074,False
2.0,25.0,7.0,181.75,0.0,0.022222222,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
1.0,12.0,43.0,2209.554876,0.01031746,0.022317022,False
0.0,0.0,8.0,284.7,0.016666667,0.047222222,True
3.0,39.875,18.0,598.9369047499999,0.002173913,0.005857488,True
1.0,37.5,25.0,593.2916667,0.008333333,0.00375,False
0.0,0.0,23.0,752.7619048,0.013043478,0.015217391,False
7.0,170.5,18.0,598.9369047499999,0.003601695,0.018762198,False
0.0,0.0,7.0,248.0,0.0031124675,0.080952381,False
2.0,7.5,28.0,1793.214286,0.005714286,0.016428571,True
7.0,228.25,39.0,968.0924451,0.01547619,0.023015873,False
5.0,145.0,33.0,2161.133333,0.012820513,0.044786325,True
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
8.0,164.4,33.0,865.8071429,0.0,0.012280702,True
0.0,0.0,23.0,1202.75,0.0,0.004545455,False
8.0,7.5,18.0,598.9369047499999,0.001169591,0.013146819,True
1.0,0.0,59.0,1669.940186,0.004137931,0.011611098,False
0.0,0.0,15.0,290.1,0.0,0.026666667,False
6.0,145.0,18.0,1704.580556,0.002930403,0.02539857,True
5.0,77.08333333,15.0,2106.833333,0.014285714,0.037301587,True
0.0,0.0,11.0,398.6944444,0.014814815,0.059259259,False
5.0,39.5,18.0,598.9369047499999,0.004778942,0.020193811,False
0.0,0.0,11.0,2123.0,0.018181818,0.036363636,False
0.0,0.0,7.0,133.5,0.0,0.025,False
1.0,12.0,43.0,851.8857143,0.0,0.009883721,True
2.0,113.0,14.0,381.75,0.0,0.035294118,False
2.0,45.5,22.0,535.0,0.0,0.025,True
0.0,0.0,2.0,0.0,0.0031124675,0.0251564025,False
9.0,7.5,82.0,598.9369047499999,0.0,0.010982424,True
2.0,42.5,43.0,1543.5,0.0,0.004444444,True
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,6.0,60.0,0.0031124675,0.0251564025,False
0.0,0.0,40.0,598.9369047499999,0.0,0.016666667,False
0.0,0.0,2.0,41.5,0.0031124675,0.1,False
1.0,8.0,46.0,689.0606061,0.002272727,0.012062937,True
0.0,0.0,18.0,323.6833333,0.0,0.005208333,False
0.0,0.0,17.0,935.25,0.0,0.009803922,False
4.0,50.0,6.0,555.6666667,0.0,0.008333333,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
5.0,224.75,10.0,235.4166667,0.015384615,0.030769231,False
0.0,0.0,13.0,524.0,0.0,0.016666667,True
0.0,0.0,25.0,445.5833333,0.004,0.024,False
7.0,112.375,24.0,916.5,0.010967742,0.036129032,False
1.0,162.75,80.0,2453.177381,0.004022989,0.017778905,True
3.0,119.5,17.0,673.625,0.02,0.02,False
0.0,0.0,2.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,15.0,384.0,0.0,0.014285714,False
1.0,10.0,12.0,220.2666667,0.0,0.02,True
3.0,93.5,8.0,170.25,0.0,0.02,False
0.0,0.0,9.0,242.75,0.0,0.074074074,False
1.0,11.0,12.0,91.75,0.0,0.038095238,False
0.0,0.0,25.0,316.5416667,0.0,0.02,False
7.0,198.75,20.0,818.5833333,0.0,0.002777778,False
2.0,15.0,7.0,620.5,0.028571429,0.085714286,False
0.0,0.0,7.0,275.5,0.0,0.028571429,False
1.0,7.5,46.0,1143.833333,0.009803922,0.014488017,False
2.0,45.5,39.0,2011.041667,0.0,0.0125,True
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,2.0,0.0,0.0031124675,0.0251564025,False
7.0,7.5,30.0,1410.238889,0.005263158,0.010557237,False
6.0,87.7,24.0,448.1945887,0.0,0.005747126,False
0.0,0.0,30.0,953.6666667,0.026666667,0.071111111,False
8.0,7.5,71.0,2426.791667,0.002702703,0.010810811,True
2.0,14.0,18.0,598.9369047499999,0.008018648,0.025030224,False
2.0,38.0,3.0,33.33333333,0.0,0.030555556,True
4.0,44.75,9.0,404.5,0.0,0.03,False
0.0,0.0,6.0,81.66666667,0.0,0.066666667,False
0.0,0.0,1.0,48.5,0.0,0.1,False
0.0,0.0,12.0,544.0,0.0,0.016666667,False
0.0,0.0,3.0,31.0,0.0,0.033333333,False
1.0,9.0,13.0,858.8333333,0.014285714,0.051190476,True
3.0,49.125,19.0,344.3452381,0.010526316,0.015789474,False
0.0,0.0,59.0,2195.283333,0.009836066,0.030601093,True
7.0,105.2083333,18.0,598.9369047499999,0.003543956,0.02462704,False
0.0,0.0,16.0,865.5833333,0.0,0.002083333,True
0.0,0.0,18.0,598.9369047499999,0.006439394,0.020569813,False
0.0,0.0,58.0,1893.444444,0.002380952,0.019047619,True
4.0,7.5,16.0,1090.7,0.0,0.041666667,False
2.0,21.0,33.0,682.9583333,0.008823529,0.025653595,False
2.0,19.0,28.0,1183.65,0.0,0.006896552,True
5.0,59.0,18.0,598.9369047499999,0.002597403,0.010709751,False
1.0,33.5,33.0,880.6333333,0.0,0.034117647,False
0.0,0.0,11.0,191.0,0.036363636,0.036363636,False
7.0,214.25,18.0,2652.552904,0.001652893,0.010020661,False
5.0,55.5,61.0,2190.429367,0.013846154,0.038778999,False
3.0,72.5,8.0,178.75,0.023076923,0.069230769,False
0.0,0.0,17.0,356.0833333,0.0,0.013333333,True
2.0,229.5,8.0,212.75,0.0,0.025,False
0.0,0.0,7.0,357.75,0.014285714,0.077142857,False
1.0,96.66666667,23.0,1605.875,0.031818182,0.05030303,True
1.0,52.5,18.0,598.9369047499999,0.001242236,0.004347826,True
1.0,20.0,18.0,598.9369047499999,0.003043735,0.023041703,False
7.0,70.0,18.0,598.9369047499999,0.011678832,0.014283502,False
0.0,0.0,1.0,343.0,0.0,0.066666667,False
0.0,0.0,31.0,2767.625,0.0,0.006896552,True
9.0,7.5,10.0,332.3333333,0.0,0.015384615,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
1.0,0.0,18.0,598.9369047499999,0.003647799,0.013529215,True
1.0,7.5,66.0,2780.6,0.0,0.016533333,False
4.0,31.0,27.0,825.1401515,0.006896552,0.025517241,False
0.0,0.0,6.0,172.2083333,0.033333333,0.044444444,True
0.0,0.0,14.0,416.6666667,0.0,0.019047619,False
0.0,0.0,6.0,226.6666667,0.0,0.033333333,False
0.0,0.0,4.0,95.0,0.0,0.05,False
0.0,0.0,4.0,66.0,0.0,0.05,False
3.0,34.0,18.0,598.9369047499999,0.002,0.012201868,False
2.0,17.33333333,18.0,598.9369047499999,0.002222222,0.014835979,False
4.0,48.66666667,66.0,2436.106169,0.006036217,0.034560698,False
0.0,0.0,15.0,314.5,0.0,0.013333333,False
1.0,198.7727273,76.0,598.9369047499999,0.010978836,0.024656643,True
1.0,184.1556741,18.0,598.9369047499999,0.003900709,0.013700977,False
3.0,28.5,8.0,181.6666667,0.022222222,0.044444444,False
0.0,0.0,11.0,689.9916667,0.0,0.026666667,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,15.0,755.25,0.026666667,0.033333333,False
1.0,2.0,6.0,106.75,0.033333333,0.044444444,False
0.0,0.0,23.0,180.5,0.009090909,0.036363636,False
3.0,40.0,24.0,598.9369047499999,0.0,0.025333333,True
0.0,0.0,18.0,598.9369047499999,0.002923977,0.020798504,False
8.0,175.125,7.0,96.125,0.0,0.026666667,False
6.0,96.0,16.0,261.0,0.012820513,0.029871795,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,7.0,1544.75,0.014285714,0.033333333,False
1.0,7.5,18.0,3215.173074,0.0,0.005446194,True
1.0,17.0,62.0,598.9369047499999,0.016612903,0.027150538,False
0.0,0.0,15.0,827.1666667,0.013333333,0.046666667,False
1.0,11.0,59.0,598.9369047499999,0.008333333,0.017458333,False
0.0,0.0,52.0,1838.85,0.003703704,0.014506173,False
2.0,12.0,18.0,598.9369047499999,0.000595238,0.018506494,False
4.0,82.25,82.0,3174.642793,0.004494382,0.012081072,False
0.0,0.0,40.0,700.1277778,0.011,0.027788462,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,27.0,1316.035714,0.0,0.022222222,False
6.0,49.08333333,58.0,2572.429487,0.00625,0.020729167,True
0.0,0.0,36.0,1287.958333,0.034259259,0.073333333,False
1.0,53.5,53.0,2019.828571,0.007692308,0.015734266,False
2.0,93.0,41.0,716.7916667,0.008888889,0.041481481,False
0.0,0.0,18.0,3339.07598,0.008181818,0.014582448,False
1.0,60.75,13.0,355.1666667,0.015384615,0.056410256,False
1.0,151.5,10.0,304.75,0.0,0.007407407,False
5.0,36.0,18.0,598.9369047499999,0.00167364,0.01380616,True
4.0,7.5,77.0,598.9369047499999,0.002564103,0.00982906,True
0.0,0.0,8.0,361.0,0.0,0.025,False
4.0,7.5,55.0,2570.42619,0.003508772,0.017278044,False
1.0,108.0,37.0,1209.558333,0.016666667,0.033386243,False
1.0,7.5,15.0,366.5833333,0.00952381,0.013809524,False
7.0,7.5,58.0,598.9369047499999,0.014583333,0.033093378,False
1.0,7.5,18.0,598.9369047499999,0.000968661,0.006829256,False
2.0,7.5,13.0,2451.0,0.0,0.021428571,True
1.0,7.5,18.0,598.9369047499999,7.5e-05,0.005865824,True
4.0,33.0,3.0,20.0,0.0,0.04,False
0.0,0.0,27.0,910.0,0.007407407,0.011111111,False
0.0,0.0,8.0,866.0,0.0031124675,0.058333333,False
2.0,58.5,28.0,968.6666667,0.013793103,0.024712644,True
0.0,0.0,15.0,1390.583333,0.025,0.05,False
5.0,7.5,20.0,991.5,0.0,0.013043478,True
0.0,0.0,2.0,0.0,0.0031124675,0.0251564025,False
2.0,55.5,25.0,2466.533333,0.007407407,0.028888889,False
0.0,0.0,12.0,592.5,0.0,0.022222222,False
0.0,0.0,55.0,1933.423611,0.001818182,0.017355372,False
5.0,166.3333333,38.0,1869.45119,0.004545455,0.010037879,True
8.0,177.6666667,56.0,2581.355128,0.003278689,0.011373326,False
2.0,32.5,3.0,39.0,0.04,0.026666667,False
0.0,0.0,3.0,170.6666667,0.033333333,0.026666667,False
0.0,0.0,26.0,875.1559524,0.0,0.001333333,True
1.0,208.25,54.0,2871.104167,0.0,0.021468927,False
0.0,0.0,5.0,185.0,0.0,0.04,False
4.0,72.0,32.0,2258.175,0.0,0.025714286,False
6.0,57.0,80.0,1982.884524,0.007594937,0.033499444,False
4.0,91.0,18.0,2856.9936,0.016929293,0.041369348,False
0.0,0.0,38.0,2232.833333,0.0,0.026315789,True
4.0,7.5,27.0,955.525,0.013333333,0.022222222,False
1.0,39.5,52.0,3329.1,0.012231559,0.042469796,False
0.0,0.0,28.0,1283.75,0.014285714,0.023809524,False
3.0,16.0,29.0,423.1666667,0.010344828,0.029885057,False
6.0,123.4642857,34.0,1570.469048,0.001052632,0.010431717,True
0.0,0.0,8.0,404.0,0.025,0.0375,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
1.0,17.0,21.0,602.9166667,0.026666667,0.0425,False
0.0,0.0,9.0,205.5,0.0,0.004444444,False
3.0,7.5,65.0,3186.958333,0.011594203,0.019935588,False
1.0,59.5,20.0,646.1666667,0.0,0.025333333,False
3.0,28.0,20.0,633.75,0.0,0.019047619,True
0.0,0.0,4.0,100.25,0.0,0.066666667,False
6.0,7.5,21.0,1338.933333,0.0,0.008695652,False
0.0,0.0,18.0,542.9333333,0.0,0.009259259,False
6.0,116.6973684,18.0,598.9369047499999,0.008313228,0.028256171,True
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,10.0,249.3333333,0.0,0.02,False
3.0,14.5,26.0,672.875,0.0,0.032352941,False
4.0,99.0,46.0,930.0141026,0.001960784,0.016470588,False
0.0,0.0,18.0,598.9369047499999,0.004924242,0.023393841,False
9.0,164.5833333,76.0,598.9369047499999,0.004819277,0.020522088,False
2.0,134.5,18.0,362.5,0.0,0.013333333,False
0.0,0.0,39.0,2034.466667,0.005128205,0.015555556,True
0.0,0.0,8.0,101.75,0.025,0.075,False
0.0,0.0,23.0,997.2878788,0.012,0.031897436,False
1.0,7.0,5.0,412.25,0.0,0.0375,False
0.0,0.0,12.0,680.5,0.0,0.018181818,True
6.0,7.5,5.0,109.0,0.0,0.015384615,True
0.0,0.0,47.0,1093.833333,0.004444444,0.018518519,False
0.0,0.0,7.0,343.25,0.0,0.028571429,True
8.0,205.25,18.0,598.9369047499999,0.000176367,0.010885984,True
1.0,21.25,18.0,2716.519048,0.006737589,0.037885297,False
9.0,7.5,57.0,1878.195833,0.003472222,0.010446429,True
8.0,7.5,35.0,1039.887446,0.009756098,0.035656214,False
4.0,76.25,18.0,3274.521154,0.0,0.008391608,False
1.0,7.5,18.0,598.9369047499999,0.008408408,0.024055759,False
2.0,59.5,3.0,67.66666667,0.0,0.02,False
0.0,0.0,37.0,598.9369047499999,0.0,0.01829932,False
5.0,106.0,44.0,646.825,0.007407407,0.028851852,False
2.0,29.0,61.0,1617.519048,0.013978495,0.030295699,False
6.0,91.25,56.0,955.5432151,0.007494145,0.010650662,True
1.0,25.5,10.0,361.5,0.0,0.02,True
1.0,49.5,9.0,350.25,0.0,0.035714286,False
1.0,46.61111111,45.0,1873.589297,0.0,0.007242234,False
0.0,0.0,11.0,1712.416667,0.018181818,0.036363636,False
0.0,0.0,2.0,26.5,0.0,0.05,False
0.0,0.0,19.0,696.875,0.010526316,0.035087719,False
0.0,0.0,31.0,916.625,0.006617647,0.034935897,False
0.0,0.0,3.0,56.5,0.0031124675,0.0251564025,False
0.0,0.0,10.0,83.41666667,0.0,0.022222222,False
0.0,0.0,3.0,255.0,0.0,0.066666667,False
1.0,7.125,73.0,598.9369047499999,0.008175105,0.024451608,False
2.0,26.75,62.0,2964.650595,0.010769231,0.026444444,False
6.0,88.75,22.0,757.375,0.001481481,0.042222222,False
6.0,190.4166667,78.0,598.9369047499999,0.005424955,0.006561181,False
0.0,0.0,30.0,685.75,0.0,0.036507937,False
0.0,0.0,11.0,572.0,0.036363636,0.072727273,False
0.0,0.0,7.0,112.0,0.028571429,0.085714286,False
1.0,12.0,11.0,213.0,0.0031124675,0.066666667,False
2.0,18.0,12.0,180.75,0.0,0.014285714,False
0.0,0.0,34.0,933.85,0.021875,0.031505682,False
6.0,137.9166667,18.0,3163.14329,0.001075269,0.0095145,True
8.0,204.1071429,15.0,347.7321429,0.0,0.012280702,False
1.0,7.5,80.0,598.9369047499999,0.004320988,0.007864356,True
0.0,0.0,30.0,784.0833333,0.025,0.046875,False
7.0,7.5,18.0,598.9369047499999,0.002857143,0.012557561,False
8.0,7.5,36.0,2228.707287,0.005853659,0.010086083,False
4.0,33.0,35.0,702.9166667,0.0,0.005428571,False
5.0,72.5,55.0,936.1333333,0.003571429,0.020238095,True
0.0,0.0,65.0,2706.595238,0.0,0.022692308,False
8.0,7.5,18.0,1494.125,0.0,0.022,True
0.0,0.0,3.0,60.0,0.0,0.066666667,False
0.0,0.0,4.0,249.0,0.0,0.025,False
0.0,0.0,18.0,648.0,0.0,0.021052632,False
0.0,0.0,9.0,1178.25,0.0,0.025,False
2.0,7.5,29.0,2447.3,0.0,0.013888889,False
0.0,0.0,1.0,487.0,0.0,0.1,False
3.0,98.5,46.0,1438.1,0.004255319,0.017801418,False
0.0,0.0,23.0,533.7,0.0,0.021532091,False
1.0,28.25,10.0,128.5,0.030555556,0.085119048,False
0.0,0.0,10.0,316.6,0.0,0.022222222,False
0.0,0.0,2.0,0.0,0.0,0.0251564025,False
0.0,0.0,32.0,2180.933333,0.00625,0.032291667,False
1.0,7.5,38.0,778.675,0.004347826,0.020434783,False
0.0,0.0,24.0,724.7666667,0.030555556,0.037797619,False
0.0,0.0,34.0,1189.053571,0.000840336,0.027777778,False
8.0,213.75,30.0,2054.841667,0.0,0.001041667,True
0.0,0.0,10.0,192.75,0.033333333,0.028888889,False
0.0,0.0,2.0,9.0,0.0,0.05,False
1.0,20.0,18.0,375.5547619,0.0,0.0125,True
10.0,198.2430556,18.0,598.9369047499999,0.002531646,0.01196589,False
0.0,0.0,2.0,63.5,0.0,0.1,False
7.0,7.5,11.0,329.6833333,0.0,0.023076923,False
0.0,0.0,12.0,338.75,0.0,0.033333333,False
4.0,137.0,18.0,598.9369047499999,0.003403141,0.015721509,False
0.0,0.0,10.0,109.1666667,0.0,0.016666667,False
0.0,0.0,33.0,1996.816667,0.0,0.00625,True
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
1.0,26.5,13.0,470.5,0.0,0.016666667,True
0.0,0.0,9.0,267.75,0.0,0.022222222,False
0.0,0.0,10.0,244.6666667,0.005,0.065,False
3.0,19.0,18.0,3013.116917,0.001680672,0.007407748,True
4.0,87.25,37.0,1336.208333,0.009756098,0.03902439,False
2.0,34.91666667,21.0,496.4821429,0.008695652,0.025120773,False
6.0,106.0,42.0,1384.197436,0.0,0.004651163,True
0.0,0.0,14.0,404.3392857,0.0,0.033333333,False
1.0,7.0,39.0,1118.833333,0.005405405,0.019099099,False
1.0,46.5,22.0,578.8106061,0.00952381,0.04021164,False
0.0,0.0,7.0,129.25,0.0,0.033333333,False
0.0,0.0,26.0,586.85,0.015384615,0.031868132,False
2.0,75.5,30.0,1661.166667,0.0,0.00625,False
1.0,19.0,18.0,598.9369047499999,0.006122449,0.028231293,False
3.0,208.0,16.0,1037.819444,0.020833333,0.028125,False
7.0,87.25,18.0,598.9369047499999,0.00326087,0.02113009,False
0.0,0.0,6.0,80.5,0.033333333,0.066666667,False
0.0,0.0,9.0,1591.0,0.0031124675,0.0251564025,False
0.0,0.0,6.0,196.5,0.0,0.016666667,False
0.0,0.0,12.0,315.7797619,0.016666667,0.025,False
4.0,54.5,74.0,1599.994589,0.0,0.002631579,True
1.0,10.5,18.0,598.9369047499999,0.005025126,0.023180221,False
3.0,32.5,24.0,603.25,0.0,0.014666667,False
0.0,0.0,15.0,549.0,0.0031124675,0.0251564025,False
0.0,0.0,19.0,686.5833333,0.0,0.010526316,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
2.0,7.5,8.0,117.625,0.0,0.013,False
7.0,7.5,33.0,598.9369047499999,0.016666667,0.028235129,False
6.0,60.13636364,83.0,598.9369047499999,0.002420052,0.012547833,False
10.0,7.5,18.0,598.9369047499999,0.01056,0.029876364,True
0.0,0.0,9.0,143.375,0.016666667,0.055555556,False
0.0,0.0,19.0,194.75,0.005263158,0.031578947,False
9.0,125.25,3.0,119.25,0.0,0.025,False
1.0,16.25,34.0,456.525,0.006060606,0.03030303,False
0.0,0.0,12.0,262.9166667,0.008333333,0.055555556,False
0.0,0.0,12.0,250.25,0.0031124675,0.083333333,False
3.0,49.5,68.0,2853.020833,0.008823529,0.012826797,False
4.0,26.75,20.0,1029.25,0.021153846,0.03974359,False
1.0,7.5,43.0,598.9369047499999,0.009770115,0.043951451,False
0.0,0.0,2.0,24.5,0.0,0.1,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,22.0,2267.833333,0.0,0.041666667,False
3.0,14.0,3.0,18.0,0.0,0.04,False
2.0,113.5,37.0,1344.340476,0.0,0.005405405,True
0.0,0.0,55.0,2415.416667,0.0,0.019811321,False
1.0,70.5,28.0,1398.9375,0.014285714,0.016269841,False
9.0,7.5,14.0,313.5833333,0.0,0.010526316,False
2.0,26.75,18.0,2546.856685,0.014920635,0.025223356,False
0.0,0.0,4.0,163.5,0.0,0.025,False
2.0,62.5,43.0,1253.176407,0.0,0.01468254,False
0.0,0.0,26.0,938.5833333,0.007692308,0.021794872,False
1.0,57.5,23.0,914.3333333,0.0,0.008695652,True
2.0,33.5,23.0,833.6695513,0.009090909,0.012947658,True
4.0,32.75,13.0,704.0,0.0,0.024285714,True
0.0,0.0,81.0,2253.799603,0.011463415,0.015875182,True
8.0,46.875,18.0,598.9369047499999,0.0,0.011957672,True
7.0,120.375,17.0,446.3833333,0.0,0.008333333,False
7.0,119.5666667,25.0,499.6083333,0.004166667,0.033333333,False
3.0,37.0,21.0,1231.5,0.0,0.016,True
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
3.0,7.5,25.0,1364.8125,0.029761905,0.035714286,False
1.0,6.0,18.0,339.75,0.0,0.00625,False
0.0,0.0,8.0,362.75,0.025,0.075,False
4.0,190.5,30.0,2375.083333,0.0,0.011111111,True
0.0,0.0,19.0,577.5416667,0.0,0.011764706,True
0.0,0.0,22.0,1483.8,0.0,0.01446281,False
0.0,0.0,23.0,943.25,0.008695652,0.046376812,False
1.0,7.5,41.0,1167.95,0.0,0.011347518,True
4.0,94.25,77.0,598.9369047499999,0.002469136,0.010684624,True
3.0,81.33333333,17.0,733.5,0.0,0.002631579,False
0.0,0.0,2.0,63.5,0.0,0.1,False
4.0,7.5,42.0,947.357702,0.004347826,0.017294686,False
6.0,71.375,73.0,2335.633333,0.0,0.0125,True
4.0,26.0,22.0,1671.375,0.018333333,0.040555556,False
0.0,0.0,32.0,1109.083333,0.00125,0.019375,False
0.0,0.0,11.0,225.5,0.018181818,0.054545455,False
0.0,0.0,23.0,662.5,0.0,0.013043478,True
3.0,64.5,17.0,269.6833333,0.0,0.003703704,False
1.0,6.0,15.0,293.0,0.021428571,0.026190476,False
2.0,40.25,23.0,766.25,0.008333333,0.025,True
1.0,11.0,74.0,598.9369047499999,0.002739726,0.009519461,False
4.0,70.4,82.0,598.9369047499999,0.005574913,0.019401736,False
0.0,0.0,9.0,89.0,0.0,0.055555556,False
0.0,0.0,48.0,755.175,0.000472813,0.026312057,True
0.0,0.0,2.0,100.0,0.0,0.1,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,42.0,1265.892857,0.028253968,0.02856387,False
0.0,0.0,3.0,81.75,0.0,0.033333333,False
1.0,14.0,7.0,170.75,0.0,0.025,False
10.0,7.5,27.0,1182.416667,0.017741935,0.038556068,True
4.0,68.75,23.0,585.65,0.0,0.008695652,False
8.0,145.1,14.0,1805.425,0.0,0.031138344,False
5.0,148.5,36.0,2590.016667,0.0,0.020954545,False
8.0,102.0,9.0,374.0,0.015384615,0.035897436,False
0.0,0.0,46.0,3346.041667,0.0,0.01884058,True
0.0,0.0,68.0,1212.441667,0.002898551,0.014381271,False
0.0,0.0,12.0,429.0,0.0,0.016666667,False
1.0,7.5,18.0,2478.070833,0.007355769,0.018144023,False
7.0,7.5,18.0,598.9369047499999,0.00295026,0.012825542,False
2.0,149.5,6.0,326.0,0.0,0.014285714,True
7.0,177.25,13.0,297.8333333,0.0,0.021428571,False
2.0,26.0,38.0,1689.708333,0.0125,0.0295,False
6.0,65.25,21.0,829.3333333,0.0,0.008333333,False
1.0,29.5,26.0,1659.866667,0.008,0.016,True
1.0,59.5,39.0,650.8333333,0.0,0.003070175,True
1.0,7.5,18.0,598.9369047499999,0.01,0.030496867,False
0.0,0.0,30.0,1285.166667,0.002758621,0.022660099,False
2.0,56.5,42.0,1753.083333,0.0,0.007301587,True
0.0,0.0,12.0,1952.75,0.033333333,0.068333333,False
0.0,0.0,6.0,83.5,0.0,0.066666667,False
0.0,0.0,20.0,1194.75,0.0,0.026315789,True
0.0,0.0,10.0,235.5,0.0,0.013333333,False
0.0,0.0,18.0,2631.473214,0.002747253,0.023321123,False
3.0,77.83333333,26.0,812.1047619,0.021428571,0.038095238,False
0.0,0.0,10.0,422.5,0.0,0.02,False
1.0,68.5,11.0,372.8166667,0.0,0.036363636,True
5.0,229.3333333,28.0,1474.530303,0.0,0.005429293,False
0.0,0.0,48.0,832.0833333,0.038478261,0.064782609,False
4.0,60.08333333,24.0,1204.416667,0.007692308,0.026923077,False
0.0,0.0,2.0,58.0,0.0,0.1,False
4.0,7.5,13.0,930.0535714,0.0,0.027083333,False
0.0,0.0,8.0,190.1590909,0.0031124675,0.055357143,False
4.0,45.83333333,70.0,1692.257143,0.0,0.014555556,False
0.0,0.0,7.0,178.25,0.028571429,0.057142857,False
0.0,0.0,79.0,2663.583333,0.002531646,0.017088608,True
10.0,218.4027778,27.0,897.7837302,0.006060606,0.019805195,False
0.0,0.0,40.0,598.9369047499999,0.002439024,0.041869919,False
0.0,0.0,3.0,18.0,0.0031124675,0.0251564025,False
3.0,67.75,2.0,19.25,0.04,0.053333333,True
0.0,0.0,2.0,15.0,0.0,0.1,False
9.0,141.75,9.0,123.5,0.0,0.017647059,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
8.0,203.4166667,18.0,598.9369047499999,0.0,0.009314826,True
8.0,109.5714286,18.0,598.9369047499999,0.00198939,0.010782459,False
2.0,9.0,18.0,598.9369047499999,0.006577408,0.022322606,True
4.0,100.75,11.0,221.375,0.0,0.015384615,False
0.0,0.0,18.0,598.9369047499999,0.0125,0.028333333,True
0.0,0.0,5.0,134.5,0.04,0.024,False
2.0,53.5,18.0,598.9369047499999,0.002352941,0.016205882,True
0.0,0.0,18.0,598.9369047499999,0.01978022,0.044796184,True
3.0,101.6428571,18.0,598.9369047499999,0.001449275,0.004746377,False
3.0,48.5,10.0,138.1666667,0.0,0.015384615,False
0.0,0.0,7.0,66.5,0.0031124675,0.0251564025,False
1.0,26.5,6.0,110.0,0.0031124675,0.1,True
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,16.0,794.5416667,0.015686275,0.071568627,False
0.0,0.0,40.0,2426.266667,0.004878049,0.02296748,False
1.0,188.8333333,64.0,598.9369047499999,0.004054054,0.017194337,True
